Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q7ZUG5|RS21_DANRE	Q7ZUG5	RS21_DANRE	rps21	81	false	false	Danio rerio	40S ribosomal protein S21	1:Experimental evidence at protein level	18.52	0.9999	0.9989	0.00000000000000	1	1	1	1	1	1	0	0	0	N-term(42.0106)		
tr|A0A8M3ALJ0|A0A8M3ALJ0_DANRE	A0A8M3ALJ0	A0A8M3ALJ0_DANRE	xpo1a	1071	false	false	Danio rerio	exportin-1	1:Experimental evidence at protein level	1.77	0.9999	0.9989	0.00000000000000	1	0	1	1	0	1	536333.25	0	536333.25			
tr|A0A8M9Q700|A0A8M9Q700_DANRE	A0A8M9Q700	A0A8M9Q700_DANRE	pycr1b	362	false	false	Danio rerio	Pyrroline-5-carboxylate reductase	1:Experimental evidence at protein level	3.59	0.9999	0.9989	0.00000000000000	1	0	1	1	0	1	542179.56	0	542179.56	11C(57.0215)		
tr|A8WFS0|A8WFS0_DANRE	A8WFS0	A8WFS0_DANRE	LOC560210	643	false	false	Danio rerio	LOC560210 protein	2:Experimental evidence at transcript level	11.51	0.9999	0.9959	0.00000000000000	5	0	2	5	0	2	9052194.0	0	1595663.0	1M(15.9949)		
tr|Q08C80|Q08C80_DANRE	Q08C80	Q08C80_DANRE	fj41e11	444	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	15.77	0.9999	0.9989	0.00000000000000	5	0	0	5	0	0	2.8517962E7	0	0			
tr|Q7T1R2|Q7T1R2_DANRE	Q7T1R2	Q7T1R2_DANRE	hm:zeh0933	677	false	false	Danio rerio	Beta ig-h3	1:Experimental evidence at protein level	4.43	0.9999	0.9990	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q4KMK1|Q4KMK1_DANRE	Q4KMK1	Q4KMK1_DANRE	zgc:109885	462	false	false	Danio rerio	Elongation factor 1-alpha	1:Experimental evidence at protein level	14.07	0.9998	0.9990	0.00000000000000	4	1	3	5	1	5	1.1925941E7	0	1.0196856E7	10M(15.9949),11C(57.0215),11C(57.0215),2M(15.9949)		
tr|Q7ZSZ0|Q7ZSZ0_DANRE	Q7ZSZ0	Q7ZSZ0_DANRE	rab1a	201	false	false	Danio rerio	RAB1A, member RAS oncogene family	2:Experimental evidence at transcript level	10.45	0.9998	0.9937	0.00063775510204	1	0	1	1	0	1	841631.06	0	841631.06			
tr|Q7T2C6|Q7T2C6_DANRE	Q7T2C6	Q7T2C6_DANRE	rab7	207	false	false	Danio rerio	RAB7, member RAS oncogene family	1:Experimental evidence at protein level	9.66	0.9996	0.9986	0.00000000000000	1	1	1	1	1	1	407565.75	407565.75	407565.75			
tr|A0A8M1N2G4|A0A8M1N2G4_DANRE	A0A8M1N2G4	A0A8M1N2G4_DANRE	snrpg	76	false	false	Danio rerio	Small nuclear ribonucleoprotein G	1:Experimental evidence at protein level	15.79	0.9994	0.9968	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M1P7X5|A0A8M1P7X5_DANRE	A0A8M1P7X5	A0A8M1P7X5_DANRE	tubb1	466	false	false	Danio rerio	Tubulin beta chain	1:Experimental evidence at protein level	1.93	0.9991	0.9828	0.00122549019608	1	1	1	1	1	1	1655328.6	1655328.6	1655328.6			
tr|Q6NWB3|Q6NWB3_DANRE	Q6NWB3	Q6NWB3_DANRE	chunp6902	400	false	false	Danio rerio	Splicing factor 3b, subunit 4	1:Experimental evidence at protein level	6.00	0.9990	0.9988	0.00000000000000	1	1	1	1	1	1	572479.9	572479.9	572479.9			
sp|Q90474|H90A1_DANRE	Q90474	H90A1_DANRE	hsp90a.1	725	false	false	Danio rerio	Heat shock protein HSP 90-alpha 1	1:Experimental evidence at protein level	6.34	0.9987	0.9910	0.00063775510204	3	0	0	4	0	0	1.8569172E7	0	0			
tr|Q6IQI6|Q6IQI6_DANRE	Q6IQI6	Q6IQI6_DANRE	zgc:86748	178	false	false	Danio rerio	60S ribosomal protein L11	1:Experimental evidence at protein level	7.30	0.9980	0.9988	0.00000000000000	1	1	1	1	1	1	444469.66	444469.66	444469.66	2C(57.0215),6C(57.0215)		
tr|Q7SXK3|Q7SXK3_DANRE	Q7SXK3	Q7SXK3_DANRE	wu:fd15e01	538	false	false	Danio rerio	Pyruvate kinase	1:Experimental evidence at protein level	6.69	0.9980	0.9375	0.00953895071542	2	2	2	2	2	2	624239.56	624239.56	624239.56	16C(57.0215),18M(15.9949)		
tr|A0A8M2B465|A0A8M2B465_DANRE	A0A8M2B465	A0A8M2B465_DANRE	u2af2a	470	false	false	Danio rerio	Splicing factor U2AF subunit	1:Experimental evidence at protein level	4.68	0.9977	0.9842	0.00122549019608	1	1	1	1	1	1	643655.94	643655.94	643655.94			
tr|Q7SXA3|Q7SXA3_DANRE	Q7SXA3	Q7SXA3_DANRE	zgc:66168	156	false	false	Danio rerio	Ubiquitin-40S ribosomal protein S27a	1:Experimental evidence at protein level	10.26	0.9973	0.9743	0.00282805429864	1	0	0	1	0	0	2369396.5	0	0			
tr|Q29RA2|Q29RA2_DANRE	Q29RA2	Q29RA2_DANRE	zgc:136908	805	false	false	Danio rerio	Transitional endoplasmic reticulum ATPase	1:Experimental evidence at protein level	6.46	0.9964	0.9765	0.00234604105572	2	1	1	2	1	1	888973.6	0	0	26C(57.0215)		
tr|Q6P3L1|Q6P3L1_DANRE	Q6P3L1	Q6P3L1_DANRE	pabpc1	634	false	false	Danio rerio	Polyadenylate-binding protein	1:Experimental evidence at protein level	5.05	0.9956	0.9711	0.00282805429864	2	1	1	2	1	1	2149618.0	1784452.9	1784452.9			
sp|P62979|RS27A_HUMAN	P62979	RS27A_HUMAN	RPS27A	156	false	false	Homo sapiens	Ubiquitin-40S ribosomal protein S27a	1:Experimental evidence at protein level	22.44	0.9955	0.9990	0.00000000000000	2	1	2	2	1	2	3743916.2	1374519.8	3743916.2	2C(57.0215),7C(57.0215)		
tr|Q6P2T1|Q6P2T1_DANRE	Q6P2T1	Q6P2T1_DANRE	snrpa	281	false	false	Danio rerio	U1 small nuclear ribonucleoprotein A	1:Experimental evidence at protein level	6.41	0.9954	0.9966	0.00000000000000	1	1	1	1	1	1	706134.7	706134.7	706134.7			
tr|Q6NUT4|Q6NUT4_DANRE	Q6NUT4	Q6NUT4_DANRE	zgc:85979	284	false	false	Danio rerio	Pabpn1 protein	1:Experimental evidence at protein level	9.86	0.9951	0.9961	0.00000000000000	1	1	1	1	1	1	1998576.5	1998576.5	1998576.5	23C(57.0215)		
tr|Q502Q7|Q502Q7_DANRE	Q502Q7	Q502Q7_DANRE	plasticin	442	false	false	Danio rerio	Peripherin	2:Experimental evidence at transcript level	2.49	0.9948	0.9722	0.00282805429864	1	0	0	2	0	0	638092.6	0	0			
tr|Q7ZUN6|Q7ZUN6_DANRE	Q7ZUN6	Q7ZUN6_DANRE	cb293	425	false	false	Danio rerio	Phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase	1:Experimental evidence at protein level	4.71	0.9942	0.9973	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|Q7ZU67|Q7ZU67_DANRE	Q7ZU67	Q7ZU67_DANRE	fb54c08	406	false	false	Danio rerio	ATP-dependent RNA helicase	1:Experimental evidence at protein level	7.14	0.9918	0.9467	0.00854244527496	2	0	0	3	0	0	1077013.0	0	0			
tr|Q7ZUI8|Q7ZUI8_DANRE	Q7ZUI8	Q7ZUI8_DANRE	eif1b	113	false	false	Danio rerio	Eukaryotic Translation initiation factor 1B	1:Experimental evidence at protein level	21.24	0.9887	0.9950	0.00000000000000	1	0	1	1	0	1	0	0	0	3C(57.0215)		tr|Q7ZW93|Q7ZW93_DANRE
tr|Q7SXU7|Q7SXU7_DANRE	Q7SXU7	Q7SXU7_DANRE	bat1	435	false	false	Danio rerio	RNA helicase	1:Experimental evidence at protein level	2.53	0.9867	0.9796	0.00178997613365	1	1	1	1	1	1	1032998.94	1032998.94	1032998.94			
tr|Q6PHD8|Q6PHD8_DANRE	Q6PHD8	Q6PHD8_DANRE	fb37h04	394	false	false	Danio rerio	Proliferation-associated 2G4, b	1:Experimental evidence at protein level	2.79	0.9855	0.9925	0.00063775510204	1	0	1	1	0	1	955877.44	0	955877.44	5C(57.0215)		tr|Q8AW82|Q8AW82_DANRE
sp|Q1MTI4|TPISA_DANRE	Q1MTI4	TPISA_DANRE	tpi1a	248	false	false	Danio rerio	Triosephosphate isomerase A	2:Experimental evidence at transcript level	6.05	0.9832	0.9743	0.00282805429864	1	0	0	1	0	0	702915.4	0	0			
tr|Q5XJR0|Q5XJR0_DANRE	Q5XJR0	Q5XJR0_DANRE	eif1ax	144	false	false	Danio rerio	Eukaryotic translation initiation factor 4C	1:Experimental evidence at protein level	9.72	0.9684	0.9899	0.00063775510204	1	1	1	1	1	1	262129.5	262129.5	262129.5			
tr|A3KMT0|A3KMT0_DANRE	A3KMT0	A3KMT0_DANRE	CH73-131E21.2	417	false	false	Danio rerio	Zgc:158803	1:Experimental evidence at protein level	3.60	0.9639	0.9977	0.00000000000000	1	1	1	1	1	1	1839942.9	1839942.9	1839942.9			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	false	false	Homo sapiens	Carbonic anhydrase 2	1:Experimental evidence at protein level	7.31	0.9349	0.9957	0.00000000000000	1	1	1	1	1	1	1625781.0	1625781.0	1625781.0			
tr|Q503D3|Q503D3_DANRE	Q503D3	Q503D3_DANRE	ptbp1a	574	false	false	Danio rerio	Polypyrimidine tract-binding protein 1	1:Experimental evidence at protein level	2.79	0.9337	0.9956	0.00000000000000	1	1	1	1	1	1	1335059.5	1335059.5	1335059.5	12C(57.0215),13C(57.0215)		
tr|Q567W2|Q567W2_DANRE	Q567W2	Q567W2_DANRE	sb:cb640	453	false	false	Danio rerio	Zgc:110712	1:Experimental evidence at protein level	1.99	0.9257	0.9559	0.00491534680502	1	1	1	1	1	1	0	0	0			
tr|Q6P6F0|Q6P6F0_DANRE	Q6P6F0	Q6P6F0_DANRE	zgc:77702	134	false	false	Danio rerio	40S ribosomal protein S17	1:Experimental evidence at protein level	32.84	0.9223	0.9662	0.00282805429864	2	2	2	2	2	2	540066.0	540066.0	540066.0			
tr|Q7ZU46|Q7ZU46_DANRE	Q7ZU46	Q7ZU46_DANRE	hspa4l	833	false	false	Danio rerio	Heat shock protein 4, like	1:Experimental evidence at protein level	1.68	0.9185	0.9816	0.00178997613365	1	1	1	1	1	1	1051629.1	1051629.1	1051629.1			
tr|A0A8M1NE33|A0A8M1NE33_DANRE	A0A8M1NE33	A0A8M1NE33_DANRE	si:ch211-199o1.2	639	false	false	Danio rerio	Heat shock protein family A (Hsp70) member 1B	1:Experimental evidence at protein level	7.36	0.9154	0.9808	0.00178997613365	3	1	1	3	1	1	1998723.0	0	0	14C(57.0215)		
tr|A4QNX5|A4QNX5_DANRE	A4QNX5	A4QNX5_DANRE	ube2d4	147	false	false	Danio rerio	Ubiquitin-conjugating enzyme E2D 4 (putative)	2:Experimental evidence at transcript level	12.24	0.8911	0.9925	0.00063775510204	1	0	1	1	0	1	789763.06	0	789763.06	13C(57.0215)		tr|A9JRT4|A9JRT4_DANRE, tr|Q6PBX6|Q6PBX6_DANRE, tr|Q6PC58|Q6PC58_DANRE, tr|Q7SXH5|Q7SXH5_DANRE, tr|Q7ZUK1|Q7ZUK1_DANRE
tr|Q6GQM9|Q6GQM9_DANRE	Q6GQM9	Q6GQM9_DANRE	eno3	434	false	false	Danio rerio	phosphopyruvate hydratase	1:Experimental evidence at protein level	9.22	0.8424	0.9619	0.00333518621456	2	0	0	3	0	0	2.0275042E7	0	0			
tr|Q90X41|Q90X41_DANRE	Q90X41	Q90X41_DANRE	wu:fj37c05	780	false	false	Danio rerio	Novel protein similar to human splicing factor 3a, subunit 1, 120kD (SF3A1)	1:Experimental evidence at protein level	2.56	0.7803	0.9828	0.00122549019608	1	1	1	1	1	1	1709404.1	1709404.1	1709404.1			
tr|Q7ZW92|Q7ZW92_DANRE	Q7ZW92	Q7ZW92_DANRE	zgc:56677	329	false	false	Danio rerio	Serine/threonine kinase receptor-associated protein	1:Experimental evidence at protein level	5.47	0.7598	0.9807	0.00178997613365	1	1	1	1	1	1	1025681.25	1025681.25	1025681.25			
tr|Q6P2U5|Q6P2U5_DANRE	Q6P2U5	Q6P2U5_DANRE	arf6b	175	false	false	Danio rerio	ADP-ribosylation factor 6	1:Experimental evidence at protein level	10.29	0.6385	0.9660	0.00333518621456	1	1	1	1	1	1	259234.03	259234.03	259234.03	15C(57.0215)		
tr|E7FCA5|E7FCA5_DANRE	E7FCA5	E7FCA5_DANRE	hdlbpb	1259	false	false	Danio rerio	High density lipoprotein-binding protein b	1:Experimental evidence at protein level	1.19	0.6238	0.9639	0.00333518621456	1	1	1	1	1	1	355075.94	355075.94	355075.94	N-term(42.0106)		
sp|Q6PEI7|PYRG1_DANRE	Q6PEI7	PYRG1_DANRE	ctps1	591	false	false	Danio rerio	CTP synthase 1	1:Experimental evidence at protein level	2.37	0.5663	0.9546	0.00491534680502	1	0	1	1	0	1	662444.75	0	662444.75			tr|A9JT21|A9JT21_DANRE
tr|A0A8M3AR97|A0A8M3AR97_DANRE	A0A8M3AR97	A0A8M3AR97_DANRE	ank3a	4499	false	false	Danio rerio	ankyrin-3 isoform X1	1:Experimental evidence at protein level	0.24	0.4888	0.9953	0.00000000000000	1	1	1	1	1	1	0	0	0			
tr|A0A8M1NER1|A0A8M1NER1_DANRE	A0A8M1NER1	A0A8M1NER1_DANRE	tuba1c	451	false	false	Danio rerio	Tubulin alpha chain	3:Protein inferred from homology	39.47	0.0000	0.9990	0.00000000000000	9	0	1	21	0	6	5.7810552E7	0	2.982218E7	15C(57.0215),15C(57.0215),15C(57.0215),22M(15.9949)		
